OSEBX,Last,High,Low,Officialturnover(NOK)
26.05.00,190.4057,,,1238883127.00
25.05.00,192.9701,,,1121606043.00
24.05.00,190.9463,,,1309080330.00
23.05.00,194.1275,,,1551369200.00
22.05.00,194.4454,,,1120207806.00
19.05.00,195.9032,,,1821260547.00
18.05.00,199.2198,,,2026690513.00
16.05.00,196.4991,,,1529667529.00
15.05.00,193.4755,,,1128866920.00
12.05.00,193.3691,,,1244912920.00
11.05.00,189.9426,,,1181893120.00
10.05.00,189.0512,,,1444126593.00
09.05.00,190.9354,,,1327887093.00
08.05.00,190.2203,,,860925180.00
05.05.00,189.9616,,,1207851813.00
04.05.00,190.0775,,,1601908578.00
03.05.00,187.8313,,,1640924995.00
02.05.00,185.3549,,,1736004238.00
28.04.00,182.051,,,1251350853.00
27.04.00,177.3499,,,1067819429.00
26.04.00,180.1037,,,1150397407.00
25.04.00,178.6193,,,986091852.00
19.04.00,178.3293,,,502965815.00
18.04.00,174.6072,,,1163315078.00
17.04.00,172.3029,,,918311432.00
14.04.00,174.7048,,,1024467586.00
13.04.00,179.3648,,,1288302000.00
12.04.00,181.5878,,,854570423.00
11.04.00,181.1115,,,980545471.00
10.04.00,184.4859,,,1107544945.00
07.04.00,184.2269,,,1318277961.00
06.04.00,181.4963,,,1299026790.00
05.04.00,175.5899,,,2284792503.00
04.04.00,184.8739,,,1459790474.00
03.04.00,186.6209,,,1038596936.00
31.03.00,188.3205,,,1449075119.00
30.03.00,184.7166,,,1345647398.00
29.03.00,187.6091,,,1048645120.00
28.03.00,189.162,,,1139129870.00
27.03.00,188.7541,,,817036595.00
24.03.00,190.4942,,,1221779737.00
23.03.00,189.7359,,,1392486960.00
22.03.00,189.3724,,,1531940831.00
21.03.00,186.9669,,,1086262676.00
20.03.00,188.3933,,,1052159341.00
17.03.00,188.0756,,,1895120122.00
16.03.00,189.7452,,,2221028411.00
15.03.00,189.2696,,,1852723252.00
14.03.00,193.8708,,,1418057325.00
13.03.00,192.0837,,,1429081864.00
10.03.00,197.8053,,,1616233685.00
09.03.00,198.2421,,,1828490518.00
08.03.00,198.8851,,,2600473987.00
07.03.00,199.3608,,,2324576080.00
06.03.00,194.1223,,,1755151086.00
03.03.00,192.7625,,,1922637817.00
02.03.00,191.2312,,,2123589690.00
01.03.00,193.7116,,,2416998662.00
29.02.00,189.384,,,1871075475.00
28.02.00,187.6927,,,1494292151.00
25.02.00,189.1914,,,1465690850.00
24.02.00,190.4513,,,1809520159.00
23.02.00,189.7612,,,1862885440.00
22.02.00,186.8844,,,2119718247.00
21.02.00,185.3523,,,1171422510.00
18.02.00,186.9841,,,1933568238.00
17.02.00,186.9314,,,1926391839.00
16.02.00,188.2552,,,1720878853.00
15.02.00,189.0148,,,1768547068.00
14.02.00,190.5539,,,1707603681.00
11.02.00,191.2792,,,1652134016.00
10.02.00,190.7577,,,1844035963.00
09.02.00,189.5843,,,2259630500.00
08.02.00,192.19,,,1979752191.00
07.02.00,190.6389,,,1778243297.00
04.02.00,191.5965,,,2161831127.00
03.02.00,191.1571,,,1896310195.00
02.02.00,186.5881,,,1880387482.00
01.02.00,184.2105,,,2458325846.00
31.01.00,184.477,,,2392593739.00
28.01.00,190.1108,,,2107945120.00
27.01.00,190.7767,,,1452470813.00
26.01.00,190.8554,,,2027515240.00
25.01.00,188.8844,,,1673975228.00
24.01.00,193.5385,,,1797802934.00
21.01.00,191.8041,,,1508903298.00
20.01.00,191.66,,,1679138413.00
19.01.00,190.6143,,,1721149374.00
18.01.00,190.8731,,,1803439623.00
17.01.00,191.1988,,,1400944898.00
14.01.00,191.2331,,,2014244356.00
13.01.00,189.8985,,,1501770959.00
12.01.00,186.5751,,,1875627805.00
11.01.00,190.2821,,,1891535404.00
10.01.00,191.3621,,,1808986225.00
07.01.00,186.3997,,,2194519077.00
06.01.00,182.556,,,3986635748.00
05.01.00,180.5996,,,1980357446.00
04.01.00,185.698,,,1600009618.00
03.01.00,192.7313,,,1535720386.00
30.12.99,189.7622,,,719107600.00
29.12.99,187.0493,,,529541374.00
28.12.99,187.8912,,,477947009.00
27.12.99,190.8045,,,933821349.00
23.12.99,186.4558,,,1113563674.00
22.12.99,182.8213,,,1297756242.00
21.12.99,177.5356,,,826946032.00
20.12.99,179.2289,,,1074302029.00
17.12.99,179.5578,,,2213804332.00
16.12.99,178.0828,,,1834369584.00
15.12.99,175.2261,,,1678423651.00
14.12.99,177.024,,,1832869828.00
13.12.99,177.2243,,,1506194375.00
10.12.99,176.4276,,,1577337213.00
09.12.99,175.6002,,,1822677611.00
08.12.99,176.1275,,,1683541974.00
07.12.99,177.0738,,,1452531983.00
06.12.99,175.9645,,,1765767904.00
03.12.99,176.8387,,,2361846440.00
02.12.99,173.6916,,,2199241663.00
01.12.99,171.1707,,,1996865922.00
30.11.99,169.9773,,,1461919839.00
29.11.99,170.1467,,,1699618957.00
26.11.99,168.7727,,,1082551538.00
25.11.99,168.0762,,,1120941096.00
24.11.99,166.8787,,,1260547755.00
23.11.99,168.9793,,,1241973068.00
22.11.99,169.8772,,,944704419.00
19.11.99,169.6091,,,1955481431.00
18.11.99,170.5974,,,2387006525.00
17.11.99,167.0322,,,1981212335.00
16.11.99,165.2125,,,1667179084.00
15.11.99,163.5494,,,1231142137.00
12.11.99,162.5086,,,1225509483.00
11.11.99,162.1301,,,1528368170.00
10.11.99,160.9921,,,1581609026.00
09.11.99,160.7216,,,1617939304.00
08.11.99,159.0249,,,888709248.00
05.11.99,161.0513,,,1087142161.00
04.11.99,160.5923,,,1497062849.00
03.11.99,159.7474,,,2270812675.00
02.11.99,157.9738,,,1092855348.00
01.11.99,158.6458,,,850943521.00
29.10.99,158.5232,,,1739246419.00
28.10.99,159.1165,,,1268044270.00
27.10.99,157.5912,,,1007030026.00
26.10.99,157.2324,,,839519576.00
25.10.99,155.22,,,749561142.00
22.10.99,155.9547,,,1006118336.00
21.10.99,154.5077,,,1408549310.00
20.10.99,157.2157,,,1327997172.00
19.10.99,156.8632,,,926958187.00
18.10.99,154.3316,,,770607965.00
15.10.99,154.5237,,,1441222916.00
14.10.99,159.8184,,,1050547726.00
13.10.99,160.846,,,1320243076.00
12.10.99,161.2408,,,1367882370.00
11.10.99,160.2886,,,808464445.00
08.10.99,159.5561,,,1125743767.00
07.10.99,160.3845,,,1271712389.00
06.10.99,161.4647,,,866725052.00
05.10.99,161.6286,,,938022230.00
04.10.99,162.1135,,,787495845.00
01.10.99,162.1016,,,1385159613.00
30.09.99,160.9084,,,1405346399.00
29.09.99,158.6134,,,1049784910.00
28.09.99,159.6269,,,903648342.00
27.09.99,162.363,,,1132019379.00
24.09.99,163.0088,,,1473637757.00
23.09.99,166.2656,,,1776751625.00
22.09.99,165.7719,,,1832590276.00
21.09.99,166.9915,,,1614569654.00
20.09.99,169.8802,,,3834174532.00
17.09.99,166.5215,,,950391209.00
16.09.99,166.9888,,,1289615879.00
15.09.99,168.0633,,,1242986920.00
14.09.99,167.9151,,,1636040394.00
13.09.99,167.8368,,,1370381340.00
10.09.99,168.8916,,,1642722088.00
09.09.99,166.8945,,,1632401514.00
08.09.99,164.9138,,,1683169736.00
07.09.99,165.129,,,1217831859.00
06.09.99,165.3048,,,852663897.00
03.09.99,164.1677,,,965390450.00
02.09.99,162.6207,,,1609721340.00
01.09.99,165.2811,,,1839673705.00
31.08.99,162.9355,,,1688317683.00
30.08.99,165.8126,,,934557702.00
27.08.99,165.8163,,,1500185245.00
26.08.99,165.82,,,1528830552.00
25.08.99,165.9747,,,1747815859.00
24.08.99,166.5143,,,1210215630.00
23.08.99,167.5467,,,1531577162.00
20.08.99,165.1208,,,1904905405.00
19.08.99,162.7466,,,1855013937.00
18.08.99,163.2862,,,2473533743.00
17.08.99,163.4853,,,1820638344.00
16.08.99,162.7605,,,1198033706.00
13.08.99,161.3472,,,1234853452.00
12.08.99,160.7751,,,1584261021.00
11.08.99,159.8714,,,1562165628.00
10.08.99,158.8981,,,1332619956.00
09.08.99,159.4082,,,883205801.00
06.08.99,158.5126,,,1048433149.00
05.08.99,157.8669,,,1374666161.00
04.08.99,158.7292,,,913327781.00
03.08.99,157.7173,,,585183955.00
02.08.99,157.8972,,,482235464.00
30.07.99,159.0344,,,858955811.00
29.07.99,158.0877,,,1222776087.00
28.07.99,159.8319,,,1052423597.00
27.07.99,159.0318,,,1283047381.00
26.07.99,157.8012,,,847190185.00
23.07.99,158.8532,,,628131899.00
22.07.99,159.077,,,1073011317.00
21.07.99,158.6441,,,1001619152.00
20.07.99,160.342,,,1187042009.00
19.07.99,163.6091,,,1503273389.00
16.07.99,163.8891,,,1139234568.00
15.07.99,162.9942,,,1510569375.00
14.07.99,160.8481,,,1387520282.00
13.07.99,158.4742,,,875894067.00
12.07.99,159.8365,,,846777405.00
09.07.99,159.0693,,,921725287.00
08.07.99,158.3338,,,876610878.00
07.07.99,157.3565,,,821570786.00
06.07.99,156.7269,,,896160814.00
05.07.99,157.6326,,,897739102.00
02.07.99,155.6622,,,773387933.00
01.07.99,155.7839,,,1427304071.00
30.06.99,154.5556,,,1303677631.00
29.06.99,154.6253,,,1016519270.00
28.06.99,153.5435,,,742224006.00
25.06.99,151.6127,,,672717740.00
24.06.99,154.1353,,,992162546.00
23.06.99,154.785,,,1113776959.00
22.06.99,156.5758,,,984214201.00
21.06.99,156.9764,,,937812873.00
18.06.99,157.0042,,,2848896252.00
17.06.99,157.3963,,,2026767358.00
16.06.99,157.9428,,,2612119359.00
15.06.99,157.6238,,,1691492075.00
14.06.99,157.522,,,1307105232.00
11.06.99,157.8861,,,2497345899.00
10.06.99,157.7591,,,2075310694.00
09.06.99,156.8744,,,1314000507.00
08.06.99,156.2952,,,1227886903.00
07.06.99,155.4092,,,926775178.00
04.06.99,155.1402,,,1402176109.00
03.06.99,155.0865,,,972100352.00
02.06.99,155.7859,,,958291309.00
01.06.99,155.631,,,1050429047.00
31.05.99,154.5205,,,779021002.00
28.05.99,152.9716,,,1502314050.00
27.05.99,152.948,,,1348988168.00
26.05.99,153.3818,,,913968213.00
25.05.99,153.1274,,,798268764.00
21.05.99,155.3361,,,947872058.00
20.05.99,154.522,,,1299419875.00
19.05.99,152.6082,,,1089145680.00
18.05.99,152.4701,,,722512676.00
14.05.99,152.4055,,,801602788.00
12.05.99,153.5453,,,1236627153.00
11.05.99,157.2087,,,1490539024.00
10.05.99,157.1655,,,1481922947.00
07.05.99,154.6406,,,1234344438.00
06.05.99,156.9199,,,1189161455.00
05.05.99,158.593,,,1068790264.00
04.05.99,159.2318,,,1319171833.00
03.05.99,156.3499,,,742270610.00
30.04.99,154.878,,,1211620340.00
29.04.99,154.1255,,,1101827104.00
28.04.99,152.3918,,,946537412.00
27.04.99,153.3541,,,1297660093.00
26.04.99,152.7889,,,932496207.00
23.04.99,154.3109,,,1427046101.00
22.04.99,153.4857,,,1468326890.00
21.04.99,149.4908,,,1161994052.00
20.04.99,149.5466,,,1473058100.00
19.04.99,150.7961,,,1264770768.00
16.04.99,146.4567,,,1141322457.00
15.04.99,145.7253,,,1648633952.00
14.04.99,143.997,,,1140098662.00
13.04.99,144.2134,,,864104978.00
12.04.99,144.216,,,652506094.00
09.04.99,144.013,,,912787898.00
08.04.99,143.2858,,,726781863.00
07.04.99,143.3599,,,910580078.00
06.04.99,143.5846,,,709230934.00
31.03.99,143.1379,,,320483582.00
30.03.99,142.9829,,,743213257.00
29.03.99,142.7343,,,679623510.00
26.03.99,140.6048,,,1243161038.00
25.03.99,140.7637,,,843910661.00
24.03.99,139.0881,,,1171815732.00
23.03.99,140.0903,,,778800939.00
22.03.99,140.7185,,,764940978.00
19.03.99,142.4669,,,1233310250.00
18.03.99,141.8458,,,1290325386.00
17.03.99,141.3952,,,905968300.00
16.03.99,141.4299,,,888950898.00
15.03.99,142.0459,,,739895820.00
12.03.99,143.9203,,,1701046735.00
11.03.99,140.8685,,,1275864711.00
10.03.99,138.4752,,,934631345.00
09.03.99,137.7466,,,861046980.00
08.03.99,138.4345,,,671666607.00
05.03.99,138.9437,,,1086607845.00
04.03.99,135.659,,,1049571958.00
03.03.99,135.2891,,,875153323.00
02.03.99,133.3449,,,722839249.00
01.03.99,132.9845,,,430697714.00
26.02.99,132.3974,,,446048097.00
25.02.99,132.4117,,,815572954.00
24.02.99,133.7953,,,846009025.00
23.02.99,134.152,,,920834657.00
22.02.99,132.4092,,,546122741.00
19.02.99,132.2552,,,736417695.00
18.02.99,132.5221,,,748848382.00
17.02.99,132.0821,,,1067738548.00
16.02.99,135.0087,,,734463413.00
15.02.99,134.8139,,,569770561.00
12.02.99,135.8551,,,1088687772.00
11.02.99,135.3543,,,992058075.00
10.02.99,135.4352,,,1032864385.00
09.02.99,136.5234,,,1019482072.00
08.02.99,138.968,,,865723522.00
05.02.99,138.8937,,,1003937489.00
04.02.99,138.9291,,,533373600.00
03.02.99,138.8633,,,605957104.00
02.02.99,138.4204,,,628082950.00
01.02.99,140.4128,,,664787115.00
29.01.99,139.0769,,,1011437362.00
28.01.99,136.4656,,,1021783315.00
27.01.99,133.3808,,,625311355.00
26.01.99,131.5788,,,482252685.00
25.01.99,132.1278,,,395714203.00
22.01.99,131.5895,,,530330654.00
21.01.99,133.0261,,,643409480.00
20.01.99,133.7192,,,707473206.00
19.01.99,134.733,,,590696091.00
18.01.99,134.135,,,470391290.00
15.01.99,133.0092,,,632866775.00
14.01.99,132.4419,,,644148022.00
13.01.99,129.9718,,,805520210.00
12.01.99,136.9392,,,598264636.00
11.01.99,139.2618,,,714080350.00
08.01.99,139.9383,,,860883555.00
07.01.99,135.707,,,918737430.00
06.01.99,137.5994,,,886370229.00
05.01.99,134.2325,,,588803176.00
04.01.99,133.0253,,,477516448.00
30.12.98,127.8271,,,275200647.00
29.12.98,127.3002,,,243910629.00
28.12.98,128.5587,,,287369554.00
23.12.98,125.2575,,,407604680.00
22.12.98,122.9973,,,514375212.00
21.12.98,120.0636,,,296967251.00
18.12.98,119.498,,,311339544.00
17.12.98,120.2367,,,363355357.00
16.12.98,119.5239,,,435856647.00
15.12.98,116.4709,,,333856238.00
14.12.98,118.0985,,,305544556.00
11.12.98,120.7588,,,338549996.00
10.12.98,121.6045,,,537536025.00
09.12.98,121.6485,,,311508280.00
08.12.98,123.1743,,,481380080.00
07.12.98,121.1753,,,368026599.00
04.12.98,121.7355,,,470183259.00
03.12.98,121.8449,,,491970878.00
02.12.98,124.1378,,,423278555.00
01.12.98,125.5836,,,537746135.00
30.11.98,130.2622,,,424181981.00
27.11.98,130.7201,,,382265350.00
26.11.98,129.7567,,,333486360.00
25.11.98,129.6272,,,384073569.00
24.11.98,130.628,,,550900327.00
23.11.98,130.6007,,,476867489.00
20.11.98,127.9139,,,441633446.00
19.11.98,125.9608,,,465452568.00
18.11.98,123.8978,,,374808085.00
17.11.98,124.7296,,,394061358.00
16.11.98,127.5675,,,372623622.00
13.11.98,129.0846,,,756476957.00
12.11.98,128.9113,,,540855840.00
11.11.98,129.8521,,,441066125.00
10.11.98,127.1906,,,497168535.00
09.11.98,128.2962,,,279210300.00
06.11.98,131.1501,,,377008628.00
05.11.98,131.9919,,,536018740.00
04.11.98,136.5952,,,562823399.00
03.11.98,135.9778,,,612562290.00
02.11.98,139.495,,,724437165.00
30.10.98,136.0098,,,897263935.00
29.10.98,130.5764,,,559738713.00
28.10.98,127.5236,,,558836714.00
27.10.98,131.5694,,,700557142.00
26.10.98,124.6469,,,354063479.00
23.10.98,122.8336,,,493370209.00
22.10.98,124.994,,,619166316.00
21.10.98,122.5158,,,701574397.00
20.10.98,122.4767,,,575929295.00
19.10.98,118.7895,,,464069440.00
16.10.98,116.7831,,,594508054.00
15.10.98,110.7356,,,501735141.00
14.10.98,108.9305,,,403245832.00
13.10.98,109.6627,,,435010985.00
12.10.98,108.5828,,,375542266.00
09.10.98,102.0749,,,353116820.00
08.10.98,100.8824,,,344808619.00
07.10.98,108.3904,,,397294694.00
06.10.98,111.4387,,,422483241.00
05.10.98,111.7945,,,259272956.00
02.10.98,114.943,,,351263480.00
01.10.98,117.1218,,,325950146.00
30.09.98,119.2917,,,460677100.00
29.09.98,120.0569,,,298570668.00
28.09.98,119.2836,,,209762803.00
25.09.98,118.5047,,,333022450.00
24.09.98,121.2298,,,497107077.00
23.09.98,120.526,,,406136124.00
22.09.98,118.8783,,,405136683.00
21.09.98,115.8174,,,319402398.00
18.09.98,121.6346,,,413918195.00
17.09.98,123.3655,,,572441315.00
16.09.98,130.6742,,,456749505.00
15.09.98,130.443,,,425115573.00
14.09.98,132.4246,,,367439228.00
11.09.98,128.5705,,,451475570.00
10.09.98,128.5317,,,391344647.00
09.09.98,134.4115,,,505514362.00
08.09.98,136.8547,,,639027200.00
07.09.98,132.5425,,,437181328.00
04.09.98,127.0792,,,555683790.00
03.09.98,123.1936,,,524628502.00
02.09.98,128.8163,,,464364491.00
01.09.98,125.7988,,,538569490.00
31.08.98,132.3068,,,331080150.00
28.08.98,133.8317,,,837892620.00
27.08.98,136.0096,,,560775732.00
26.08.98,142.2156,,,437226362.00
25.08.98,148.1011,,,565290255.00
24.08.98,146.2915,,,524086351.00
21.08.98,141.9877,,,684177846.00
20.08.98,146.8421,,,305951210.00
19.08.98,151.1852,,,436258071.00
18.08.98,151.1389,,,485625355.00
17.08.98,149.2527,,,332985848.00
14.08.98,154.1395,,,468243756.00
13.08.98,153.3758,,,548534825.00
12.08.98,156.4734,,,431619211.00
11.08.98,158.436,,,348011377.00
10.08.98,164.8279,,,277094839.00
07.08.98,166.1426,,,423819163.00
06.08.98,164.6604,,,567238249.00
05.08.98,167.5634,,,545026720.00
04.08.98,171.8965,,,304769860.00
03.08.98,174.5612,,,269460055.00
31.07.98,176.7389,,,287043431.00
30.07.98,177.6732,,,294885545.00
29.07.98,176.8517,,,383875296.00
28.07.98,177.1716,,,459860205.00
27.07.98,178.544,,,245207016.00
24.07.98,179.8462,,,352946850.00
23.07.98,181.7266,,,411952579.00
22.07.98,183.3506,,,386623860.00
21.07.98,184.5973,,,365906066.00
20.07.98,185.2516,,,329868197.00
17.07.98,184.2665,,,433657399.00
16.07.98,181.7993,,,375411601.00
15.07.98,182.4216,,,487136700.00
14.07.98,181.252,,,493773621.00
13.07.98,182.5934,,,261337100.00
10.07.98,182.0797,,,410420390.00
09.07.98,181.7343,,,435914847.00
08.07.98,180.9752,,,451881145.00
07.07.98,181.7174,,,438846657.00
06.07.98,181.1108,,,280502914.00
03.07.98,182.8468,,,228782936.00
02.07.98,182.3145,,,402310594.00
01.07.98,182.4333,,,454523849.00
30.06.98,178.8865,,,552991415.00
29.06.98,178.388,,,284997771.00
26.06.98,178.4193,,,384113648.00
25.06.98,178.4283,,,338592226.00
24.06.98,176.5524,,,497588055.00
23.06.98,174.5425,,,425002502.00
22.06.98,172.3555,,,293116435.00
19.06.98,173.1056,,,457404080.00
18.06.98,172.7341,,,602930908.00
17.06.98,176.1774,,,555967766.00
16.06.98,175.5589,,,570978817.00
15.06.98,175.7424,,,486611809.00
12.06.98,180.1218,,,452114617.00
11.06.98,183.1719,,,409870423.00
10.06.98,183.8772,,,424217935.00
09.06.98,187.0179,,,512317470.00
08.06.98,186.9666,,,679101086.00
05.06.98,183.6386,,,707231521.00
04.06.98,179.437,,,606539810.00
03.06.98,179.4327,,,550604073.00
02.06.98,181.8484,,,476521329.00
29.05.98,182.1756,,,528836470.00
28.05.98,181.9316,,,507362468.00
27.05.98,182.3232,,,650083425.00
26.05.98,187.6474,,,555341112.00
25.05.98,188.449,,,316451473.00
22.05.98,190.077,,,434353810.00
20.05.98,190.9187,,,643883177.00
19.05.98,191.3506,,,543908990.00
18.05.98,193.20,,,338420557.00
15.05.98,195.0268,,,535129215.00
14.05.98,195.7117,,,586725274.00
13.05.98,196.3198,,,611540446.00
12.05.98,195.4005,,,564833387.00
11.05.98,196.1602,,,765855408.00
08.05.98,195.0292,,,630076907.00
07.05.98,194.7888,,,651663354.00
06.05.98,198.6197,,,748403276.00
05.05.98,197.6586,,,635655925.00
04.05.98,198.4567,,,653935422.00
30.04.98,195.123,,,717245012.00
29.04.98,193.6944,,,718289571.00
28.04.98,192.8536,,,757327756.00
27.04.98,192.6499,,,454866444.00
24.04.98,197.4308,,,751555368.00
23.04.98,196.5638,,,879617797.00
22.04.98,195.2427,,,746790101.00
21.04.98,195.147,,,661002685.00
20.04.98,194.9754,,,619762462.00
17.04.98,193.6889,,,658145459.00
16.04.98,193.7833,,,667432014.00
15.04.98,194.725,,,766860298.00
14.04.98,193.6545,,,630761747.00
08.04.98,194.0701,,,267543485.00
07.04.98,194.9593,,,413365056.00
06.04.98,195.4599,,,494647668.00
03.04.98,193.5971,,,677777923.00
02.04.98,192.545,,,721566918.00
01.04.98,191.134,,,579781800.00
31.03.98,190.1937,,,557111179.00
30.03.98,192.2779,,,344197347.00
27.03.98,192.4318,,,587455795.00
26.03.98,190.5639,,,592308099.00
25.03.98,191.2881,,,727456117.00
24.03.98,190.6112,,,696313333.00
23.03.98,190.7132,,,961549206.00
20.03.98,187.6954,,,707087298.00
19.03.98,187.7312,,,718691904.00
18.03.98,186.5121,,,707149638.00
17.03.98,186.301,,,764004637.00
16.03.98,187.228,,,519348248.00
13.03.98,186.9768,,,886314148.00
12.03.98,184.7131,,,828028921.00
11.03.98,183.8926,,,943766813.00
10.03.98,182.3189,,,676063254.00
09.03.98,180.1726,,,633063221.00
06.03.98,180.4719,,,547971987.00
05.03.98,177.1134,,,648144100.00
04.03.98,179.4927,,,743445459.00
03.03.98,179.3565,,,856183177.00
02.03.98,178.3825,,,754176530.00
27.02.98,174.9908,,,1136625107.00
26.02.98,175.4475,,,860337145.00
25.02.98,173.1111,,,744414484.00
24.02.98,171.9135,,,609700110.00
23.02.98,173.444,,,385416880.00
20.02.98,173.0971,,,516196187.00
19.02.98,173.1613,,,543571083.00
18.02.98,172.9554,,,638369590.00
17.02.98,174.354,,,650500409.00
16.02.98,171.9092,,,615783034.00
13.02.98,170.931,,,533369704.00
12.02.98,170.0567,,,596756939.00
11.02.98,172.192,,,687634603.00
10.02.98,171.2537,,,772439997.00
09.02.98,173.07,,,547949560.00
06.02.98,173.4574,,,430867657.00
05.02.98,173.9945,,,720140212.00
04.02.98,172.8734,,,519679837.00
03.02.98,173.5745,,,519822223.00
02.02.98,173.4178,,,574437835.00
30.01.98,170.7318,,,423815983.00
29.01.98,170.8101,,,583920741.00
28.01.98,169.1049,,,499093686.00
27.01.98,168.8111,,,423126176.00
26.01.98,167.3858,,,409351750.00
23.01.98,168.5499,,,489958558.00
22.01.98,168.2293,,,526690047.00
21.01.98,171.1909,,,591985964.00
20.01.98,172.3831,,,573443820.00
19.01.98,170.0944,,,487006824.00
16.01.98,167.4669,,,424494277.00
15.01.98,165.5141,,,403425565.00
14.01.98,165.3048,,,494922520.00
13.01.98,162.4411,,,566321949.00
12.01.98,158.627,,,566592393.00
09.01.98,166.4414,,,677058257.00
08.01.98,171.8285,,,503509110.00
07.01.98,174.0463,,,539204800.00
06.01.98,176.3892,,,444967827.00
05.01.98,179.5824,,,553468374.00
02.01.98,178.7786,,,328366792.00
30.12.97,175.0695,,,496033784.00
29.12.97,171.2681,,,281831593.00
23.12.97,169.0114,,,257017947.00
22.12.97,167.5435,,,299399057.00
19.12.97,169.6568,,,355496228.00
18.12.97,171.6265,,,508586178.00
17.12.97,172.7245,,,553497615.00
16.12.97,173.4712,,,550645172.00
15.12.97,174.60,,,341728718.00
12.12.97,176.67,,,318543559.00
11.12.97,176.5792,,,348761417.00
10.12.97,179.3903,,,291911912.00
09.12.97,180.3704,,,458360886.00
08.12.97,179.6228,,,449184614.00
05.12.97,176.4774,,,431792603.00
04.12.97,175.3039,,,397275730.00
03.12.97,172.8548,,,285888921.00
